,month,year,title,production_budget,domestic_gross,worldwide_gross
1598,2,2010,Cop Out,37000000.0,44875481.0,55909910.0
1599,1,2011,The Rite,37000000.0,33047633.0,97143987.0
1600,7,2008,Space Chimps,37000000.0,30105968.0,67029956.0
1601,12,1999,Magnolia,37000000.0,22450975.0,48446802.0
1602,5,2015,Aloha,37000000.0,21052030.0,25387091.0
1603,12,2009,Obitaemyy ostrov,36500000.0,0.0,15000000.0
1604,10,2018,A Star is Born,36000000.0,215288866.0,433449571.0
1605,2,2011,Gnomeo and Juliet,36000000.0,99967670.0,193737977.0
1606,2,2002,John Q,36000000.0,71026631.0,102226631.0
1607,9,1999,Blue Streak,36000000.0,68208190.0,117448157.0
1608,10,1983,Never Say Never Again,36000000.0,55500000.0,160000000.0
1609,3,2010,Hot Tub Time Machine,36000000.0,50269859.0,65967750.0
1610,5,1997,Breakdown,36000000.0,50159144.0,50159144.0
1611,9,2014,Dolphin Tale 2,36000000.0,42024533.0,57824533.0
1612,12,2016,Collateral Beauty,36000000.0,31016021.0,85309093.0
1613,4,2003,A Man Apart,36000000.0,26500000.0,43797731.0
1614,2,2000,Reindeer Games,36000000.0,23360779.0,23360779.0
1615,12,1999,Snow Falling on Cedars,36000000.0,14378353.0,14378353.0
1616,12,1996,Ghosts of Mississippi,36000000.0,13052741.0,13052741.0
1617,10,1997,Gattaca,36000000.0,12532777.0,12532777.0
1618,1,2000,Isn't She Great,36000000.0,2954405.0,2954405.0
1619,1,2016,Yip Man 3,36000000.0,2679437.0,157300954.0
1620,5,2011,There Be Dragons,36000000.0,1069334.0,4020990.0
1621,4,2017,Queen of the Desert,36000000.0,0.0,1578543.0
1622,3,2003,Head of State,35200000.0,37788228.0,38283765.0
1623,9,2017,It,35000000.0,327481748.0,697457969.0
1624,6,2009,The Hangover,35000000.0,277322503.0,465764086.0
1625,11,2009,The Blind Side,35000000.0,255959475.0,305705794.0
1626,6,1989,Batman,35000000.0,251188924.0,411348924.0
1627,6,1999,Austin Powers: The Spy Who Shagged Me,35000000.0,206040085.0,312383487.0
1628,12,2010,True Grit,35000000.0,171243005.0,252276928.0
1629,5,1992,Lethal Weapon 3,35000000.0,144731527.0,319700000.0
1630,9,1998,Rush Hour,35000000.0,141186864.0,245300000.0
1631,2,2013,Identity Thief,35000000.0,134506920.0,175361578.0
1632,6,2006,The Devil Wears Prada,35000000.0,124740460.0,326073155.0
1633,7,2011,Horrible Bosses,35000000.0,117538559.0,212417601.0
1634,3,2001,Spy Kids,35000000.0,112692062.0,197692062.0
1635,7,2015,Trainwreck,35000000.0,110212700.0,141123897.0
1636,12,2013,Saving Mr. Banks,35000000.0,83299761.0,114962525.0
1637,12,1979,Star Trek: The Motion Picture,35000000.0,82258456.0,139000000.0
1638,3,2008,21,35000000.0,81159365.0,159846429.0
1639,5,2008,What Happens in Vegas...,35000000.0,80277646.0,218535708.0
1640,11,1991,Cape Fear,35000000.0,79091969.0,182291969.0
1641,11,1996,The English Patient,35000000.0,78716374.0,231710008.0
1642,1,2009,Hotel for Dogs,35000000.0,73178547.0,122357172.0
1643,3,2005,Guess Who,35000000.0,68915888.0,102115888.0
1644,12,2012,This is 40,35000000.0,67544505.0,90221182.0
1645,9,1997,L.A. Confidential,35000000.0,64604977.0,126204977.0
1646,7,2005,Sky High,35000000.0,63939454.0,83109359.0
1647,9,1997,In & Out,35000000.0,63826569.0,83226569.0
1648,4,2010,A Nightmare on Elm Street,35000000.0,63075011.0,117729621.0
1649,8,2000,The Cell,35000000.0,61280963.0,85911226.0
1650,7,1995,Species,35000000.0,60054449.0,113354449.0
1651,4,2006,The Benchwarmers,35000000.0,59843754.0,65063726.0
1652,10,2010,Secretariat,35000000.0,59699513.0,60376247.0
1653,3,1998,The Man in the Iron Mask,35000000.0,56968169.0,56968169.0
1654,7,2011,Friends with Benefits,35000000.0,55802754.0,146595891.0
1655,5,2016,Neighbors 2: Sorority Rising,35000000.0,55340730.0,108757621.0
1656,3,2007,TMNT,35000000.0,54149098.0,96096018.0
1657,10,2003,Radio,35000000.0,52333738.0,53293628.0
1658,6,2018,Sicario: Day of the Soldado,35000000.0,50065850.0,75885196.0
1659,11,2009,Old Dogs,35000000.0,49492060.0,95104304.0
1660,11,1992,Malcolm X,35000000.0,48169910.0,48169910.0
1661,5,2015,Poltergeist,35000000.0,47425125.0,95713069.0
1662,10,2018,Goosebumps 2: Haunted Halloween,35000000.0,46697321.0,93291478.0
1663,1,2018,12 Strong,35000000.0,45819713.0,71118378.0
1664,1,2009,Underworld 3: Rise of the Lycans,35000000.0,45802315.0,89102315.0
1665,7,2005,Must Love Dogs,35000000.0,43894863.0,58405313.0
1666,7,2007,License to Wed,35000000.0,43799818.0,70187088.0
1667,2,1997,Donnie Brasco,35000000.0,41954997.0,65303052.0
1668,10,2008,Max Payne,35000000.0,40689393.0,87775050.0
1669,3,2002,Resident Evil,35000000.0,40119709.0,103787401.0
1670,3,2004,The Ladykillers,35000000.0,39692139.0,77392139.0
1671,5,2011,Something Borrowed,35000000.0,39046489.0,65084116.0
1672,12,2006,The Nativity Story,35000000.0,37629831.0,46309644.0
1673,10,2011,In Time,35000000.0,37553932.0,165103952.0
1674,4,2010,The Back-up Plan,35000000.0,37490007.0,75281179.0
1675,11,2011,J. Edgar,35000000.0,37306030.0,84606030.0
1676,11,2000,Bounce,35000000.0,36805288.0,53425292.0
1677,8,2018,Mile 22,35000000.0,36108758.0,66295121.0
1678,5,2015,Hot Pursuit,35000000.0,34580201.0,45671512.0
1679,12,2015,Concussion,35000000.0,34531832.0,50363790.0
1680,10,2017,The Foreigner,35000000.0,34393507.0,140783360.0
1681,12,2004,Closer,35000000.0,33987757.0,116177695.0
1682,12,1994,Street Fighter,35000000.0,33423000.0,99423000.0
1683,11,2001,Black Knight,35000000.0,33422806.0,33422806.0
1684,7,2005,The Bad News Bears,35000000.0,32868349.0,33500620.0
1685,12,2002,The Pianist,35000000.0,32519322.0,111854182.0
1686,5,2005,House of Wax,35000000.0,32064800.0,70064800.0
1687,10,2001,From Hell,35000000.0,31598308.0,68712365.0
1688,6,2018,Adrift,35000000.0,31445011.0,57897191.0
1689,8,2008,Mirrors,35000000.0,30691439.0,77220596.0
1690,1,2017,Underworld: Blood Wars,35000000.0,30353973.0,81209222.0
1691,2,2002,Queen of the Damned,35000000.0,30307804.0,30307804.0
1692,8,2010,Nanny McPhee and the Big Bang,35000000.0,29197642.0,97799865.0
1693,1,2008,Untraceable,35000000.0,28687835.0,52649951.0
1694,11,1990,Predator 2,35000000.0,28317513.0,54768418.0
1695,9,2011,Abduction,35000000.0,28087155.0,86648359.0
1696,12,1980,Flash Gordon,35000000.0,27107960.0,27107960.0
1697,3,2008,Superhero Movie,35000000.0,26638520.0,73026302.0
1698,2,1999,Blast from the Past,35000000.0,26613620.0,26613620.0
1699,10,2012,Alex Cross,35000000.0,25888412.0,35426759.0
1700,3,2004,Jersey Girl,35000000.0,25266129.0,37066129.0
1701,11,1997,Midnight in the Garden of Good and Evil,35000000.0,25078937.0,25078937.0
1702,9,2016,Bridget Jonesâs Baby,35000000.0,24139805.0,205822688.0
1703,11,2001,Heist,35000000.0,23483357.0,28906817.0
1704,12,1992,Hoffa,35000000.0,23365858.0,28391473.0
1705,3,2016,Whiskey Tango Foxtrot,35000000.0,23083334.0,25350747.0
1706,4,2004,Ella Enchanted,35000000.0,22913677.0,22913677.0
1707,8,2015,Hitman: Agent 47,35000000.0,22467450.0,82182803.0
1708,7,2008,The X-Files: I Want to Believe,35000000.0,20982478.0,68170792.0
1709,8,2012,Premium Rush,35000000.0,20275446.0,31393201.0
1710,1,2013,Broken City,35000000.0,19701164.0,34480045.0
1711,8,2005,Valiant,35000000.0,19478106.0,64188387.0
1712,2,2000,Wonder Boys,35000000.0,19389454.0,33422485.0
1713,2,2005,Cursed,35000000.0,19294901.0,25114901.0
1714,12,2007,Walk Hard: The Dewey Cox Story,35000000.0,18317151.0,20606053.0
1715,9,2002,The Four Feathers,35000000.0,18306166.0,29882645.0
1716,4,2010,Furry Vengeance,35000000.0,17630465.0,39340177.0
1717,1,2013,Parker,35000000.0,17616641.0,48543388.0
1718,9,2004,Wimbledon,35000000.0,16862585.0,41666476.0
1719,9,2000,Bait,35000000.0,15325127.0,15471969.0
1720,12,2000,Dungeons and Dragons,35000000.0,15185241.0,33771965.0
1721,11,2007,Lions for Lambs,35000000.0,14998070.0,63211088.0
1722,1,1991,Flight of the Intruder,35000000.0,14471440.0,14471440.0
1723,5,2011,The Tree of Life,35000000.0,13305665.0,61721826.0
1724,8,2001,American Outlaws,35000000.0,13264986.0,13601109.0
1725,8,2006,Zoom,35000000.0,11989328.0,12506188.0
1726,12,2001,The Shipping News,35000000.0,11405825.0,24405825.0
1727,12,2009,The Young Victoria,35000000.0,11001272.0,31878891.0
1728,3,2014,Sabotage,35000000.0,10508518.0,18376443.0
1729,9,1998,Knock Off,35000000.0,10319915.0,10319915.0
1730,9,2009,Whiteout,35000000.0,10275638.0,12254746.0
1731,3,2015,Unfinished Business,35000000.0,10219501.0,13214051.0
1732,9,2015,The Walk,35000000.0,10161183.0,61492104.0
1733,11,2006,The Fountain,35000000.0,10144010.0,15461638.0
1734,11,2013,Mandela: Long Walk to Freedom,35000000.0,8323085.0,29890402.0
1735,12,2008,Punisher: War Zone,35000000.0,8050977.0,10157534.0
1736,9,2003,The Order,35000000.0,7659747.0,11559747.0
1737,11,2006,A Good Year,35000000.0,7459300.0,42064105.0
1738,3,2016,The Brothers Grimsby,35000000.0,6864016.0,28720470.0
1739,10,2017,The Snowman,35000000.0,6670765.0,43226146.0
1740,11,2002,Femme Fatale,35000000.0,6630252.0,16830252.0
1741,5,1997,Warriors of Virtue,35000000.0,6448817.0,6448817.0
1742,9,2003,Luther,35000000.0,5781086.0,32717063.0
1743,1,2011,Biutiful,35000000.0,5101237.0,24687524.0
1744,2,1992,Radio Flyer,35000000.0,4651977.0,4651977.0
1745,4,1993,Bound by Honor,35000000.0,4496583.0,4496583.0
1746,4,2016,A Hologram for the King,35000000.0,4212494.0,11846010.0
1747,2,1997,Smilla's Sense of Snow,35000000.0,2221994.0,2221994.0
1748,10,1986,Playing for Keeps,35000000.0,2000000.0,2000000.0
1749,1,1980,Lion of the Desert,35000000.0,1500000.0,1500000.0
1750,4,1996,Le hussard sur le toit,35000000.0,1320043.0,1320043.0
1751,11,1999,Ride With the Devil,35000000.0,630779.0,630779.0
1752,9,2012,Stolen,35000000.0,289773.0,17967746.0
1753,10,2011,Trespass,35000000.0,16816.0,786532.0
1754,9,2006,Bandidas,35000000.0,0.0,19282590.0
1755,3,2015,The Lovers,35000000.0,0.0,53899.0
1756,12,2008,Black Water Transit,35000000.0,0.0,0.0
1757,12,2011,The Darkest Hour,34800000.0,21443494.0,62831715.0
1758,6,2017,Baby Driver,34000000.0,107825862.0,228104185.0
1759,9,2014,The Maze Runner,34000000.0,102427862.0,348319861.0
1760,4,2015,The Longest Ride,34000000.0,37446117.0,63802928.0
1761,9,1993,The Age of Innocence,34000000.0,32014993.0,32014993.0
1762,8,2009,Gake no ue no Ponyo,34000000.0,15090399.0,205312666.0
1763,8,2018,The Darkest Minds,34000000.0,12695691.0,38361428.0
1764,9,1999,Chill Factor,34000000.0,11263966.0,11263966.0
1765,8,1999,The Astronaut's Wife,34000000.0,10672566.0,10672566.0
1766,5,2000,I Dreamed of Africa,34000000.0,6543194.0,14291999.0
1767,9,2014,Thunder and the House of Magic,34000000.0,4091.0,62582520.0
1768,12,1981,Reds,33500000.0,50000000.0,50000000.0
1769,12,1992,A Few Good Men,33000000.0,141340178.0,236500000.0
1770,6,2000,Big Momma's House,33000000.0,117559438.0,173559438.0
1771,3,2001,Exit Wounds,33000000.0,51758599.0,79958599.0
1772,7,2016,Mike and Dave Need Wedding Dates,33000000.0,46009673.0,75898100.0
1773,7,2012,Step Up Revolution,33000000.0,35074677.0,165552290.0
1774,8,2006,Snakes on a Plane,33000000.0,34020814.0,62020814.0
1775,4,2004,The Punisher,33000000.0,33664370.0,54533774.0
1776,9,2000,The Watcher,33000000.0,28946615.0,47267829.0
1777,4,2012,Safe,33000000.0,17142080.0,41495213.0
1778,3,2008,Doomsday,33000000.0,11008770.0,21621188.0
1779,4,1999,Pushing Tin,33000000.0,8408835.0,8408835.0
1780,5,2006,Goal! The Dream Begins,33000000.0,4283255.0,27610873.0
1781,7,2015,The Young and Prodigious T.S. Spivet,33000000.0,176847.0,357687.0
1782,10,2015,Freaks of Nature,33000000.0,70958.0,70958.0
1783,5,1983,Star Wars Ep. VI: Return of the Jedi,32500000.0,309205079.0,572705079.0
1784,5,2011,Bridesmaids,32500000.0,169211718.0,289632023.0
1785,12,2008,The Reader,32500000.0,34194407.0,112964875.0
1786,4,2013,The Big Wedding,32500000.0,21819348.0,48425971.0
1787,2,2012,Wanderlust,32500000.0,17288155.0,24159934.0
1788,11,2003,Elf,32000000.0,173840591.0,220678483.0
1789,7,1996,Phenomenon,32000000.0,104636382.0,152036382.0
1790,6,2013,This is the End,32000000.0,101470202.0,126539117.0
1791,1,2002,Snow Dogs,32000000.0,81150692.0,116898028.0
1792,6,2006,Nacho Libre,32000000.0,80197993.0,99296462.0
1793,11,1988,Scrooged,32000000.0,59450353.0,59450353.0
1794,8,2010,Takers,32000000.0,57744720.0,70587268.0
1795,4,2011,Source Code,32000000.0,54712227.0,140428499.0
1796,9,1999,Stigmata,32000000.0,50041732.0,89441732.0
1797,11,2000,Men of Honor,32000000.0,48814909.0,82339483.0
1798,4,2018,I Feel Pretty,32000000.0,48795601.0,91553797.0
1799,9,2005,The Transporter 2,32000000.0,43095856.0,88978458.0
1800,2,2011,"Big Mommas: Like Father, Like Son",32000000.0,37915414.0,82332450.0
1801,1,1993,Alive,32000000.0,36299670.0,36299670.0
1802,2,2007,The Number 23,32000000.0,35193167.0,77593167.0
1803,12,1979,1941,32000000.0,34175000.0,94875000.0
1804,10,2005,Dreamer: Inspired by a True Story,32000000.0,33022286.0,39498360.0
1805,9,2005,A History of Violence,32000000.0,31493782.0,61477797.0
1806,3,2013,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0
1807,2,1995,The Quick and the Dead,32000000.0,18552460.0,18552460.0
1808,4,2004,Laws of Attraction,32000000.0,17848322.0,29948322.0
1809,10,2018,Bad Times at the El Royale,32000000.0,17839115.0,29204379.0
1810,9,2010,Going the Distance,32000000.0,17804299.0,43603990.0
1811,10,1999,Bringing Out The Dead,32000000.0,16640210.0,16640210.0
1812,3,2010,Repo Men,32000000.0,13942007.0,18195238.0
1813,9,2007,Dragon Wars: D-War,32000000.0,10977721.0,79915361.0
1814,9,1996,Bogus,32000000.0,4357406.0,4357406.0
1815,3,1997,Cats Don't Dance,32000000.0,3588602.0,3588602.0
1816,12,1999,Cradle Will Rock,32000000.0,2899970.0,2899970.0
1817,12,2006,The Good German,32000000.0,1308696.0,6678033.0
1818,12,2004,George and the Dragon,32000000.0,0.0,0.0
1819,8,1979,Apocalypse Now,31500000.0,78800000.0,81250485.0
1820,4,2016,Criminal,31500000.0,14708696.0,38771262.0
1821,4,2013,42,31000000.0,95020213.0,97470701.0
1822,11,2012,Flight,31000000.0,93772375.0,160558438.0
1823,12,1995,Mr. Hollandâs Opus,31000000.0,82582604.0,106282604.0
1824,12,1985,Out of Africa,31000000.0,79096868.0,258210860.0
1825,6,1979,Moonraker,31000000.0,70300000.0,210300000.0
1826,3,2014,The Grand Budapest Hotel,31000000.0,59076019.0,163981261.0
1827,7,2015,Vacation,31000000.0,58884188.0,102306500.0
1828,7,1990,Arachnophobia,31000000.0,53208180.0,53208180.0
1829,2,2019,Isnât it Romantic,31000000.0,48791187.0,48791187.0
1830,4,2000,Frequency,31000000.0,44983704.0,68079671.0
1831,9,2001,Hearts in Atlantis,31000000.0,24185781.0,30885781.0
1832,1,2010,Extraordinary Measures,31000000.0,12482741.0,15826984.0
1833,8,2017,Birth of the Dragon,31000000.0,6901965.0,7220490.0
1834,10,1995,Get Shorty,30250000.0,72021008.0,115021008.0
1835,6,1984,Ghostbusters,30000000.0,242212467.0,295212467.0
1836,11,1995,Toy Story,30000000.0,191796233.0,364545516.0
1837,8,2018,Crazy Rich Asians,30000000.0,174532921.0,238099711.0
1838,12,2002,Chicago,30000000.0,170687518.0,306770545.0
1839,6,1999,Big Daddy,30000000.0,163479795.0,228641283.0
1840,8,2001,American Pie 2,30000000.0,145096820.0,286500000.0
1841,2,2012,The Vow,30000000.0,125014030.0,197618160.0
1842,6,1994,Speed,30000000.0,121248145.0,283200000.0
1843,3,1990,The Hunt for Red October,30000000.0,120709866.0,200500000.0
1844,8,2013,Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0
1845,9,2000,Remember the Titans,30000000.0,115654751.0,136706683.0
1846,8,2009,District 9,30000000.0,115646235.0,212453431.0
1847,6,2004,Dodgeball: A True Underdog Story,30000000.0,114326736.0,167791704.0
1848,11,1991,The Addams Family,30000000.0,113502246.0,191502246.0
1849,11,1995,Ace Ventura: When Nature Calls,30000000.0,108360063.0,212400000.0
1850,8,2001,The Princess Diaries,30000000.0,108244774.0,165334774.0
1851,3,1999,Analyze This,30000000.0,106885658.0,176885658.0
1852,9,1996,The First Wives Club,30000000.0,105489203.0,181489203.0
1853,12,2004,Million Dollar Baby,30000000.0,100492203.0,231928227.0
1854,9,1995,Se7en,30000000.0,100125643.0,328125643.0
1855,10,2003,Mystic River,30000000.0,90135191.0,156822020.0
1856,12,2015,Sisters,30000000.0,87044645.0,106030660.0
1857,11,1999,Pokemon: The First Movie,30000000.0,85744662.0,163644662.0
1858,11,2004,SpongeBob SquarePants: The Movie,30000000.0,85416609.0,142051255.0
1859,12,2009,Up in the Air,30000000.0,83823381.0,166842739.0
1860,6,2004,The Notebook,30000000.0,81001787.0,116025023.0
1861,4,2009,Hannah Montana the Movie,30000000.0,79576189.0,169173206.0
1862,1,2008,27 Dresses,30000000.0,76808654.0,160247805.0
1863,11,2000,Rugrats in Paris,30000000.0,76501438.0,103284813.0
1864,8,2017,The Hitmanâs Bodyguard,30000000.0,75468583.0,172778667.0
1865,12,1991,The Prince of Tides,30000000.0,74787599.0,74787599.0
1866,8,2005,Four Brothers,30000000.0,74494381.0,92494381.0
1867,12,1994,Legends of the Fall,30000000.0,66502573.0,160502573.0
1868,9,2012,Looper,30000000.0,66486205.0,170466405.0
1869,2,2013,Warm Bodies,30000000.0,66380662.0,115121608.0
1870,12,2002,About Schmidt,30000000.0,65005217.0,107054484.0
1871,1,2014,The Nut Job,30000000.0,64251538.0,122529966.0
1872,2,2001,Down to Earth,30000000.0,64172251.0,71172251.0
1873,8,1995,Babe,30000000.0,63658910.0,246100000.0
1874,8,2012,Hope Springs,30000000.0,63536011.0,133085295.0
1875,4,2008,Forgetting Sarah Marshall,30000000.0,63172463.0,105173042.0
1876,10,2004,Friday Night Lights,30000000.0,61255921.0,61950770.0
1877,11,1989,Harlem Nights,30000000.0,60857262.0,95857262.0
1878,4,2008,Baby Mama,30000000.0,60494212.0,64170447.0
1879,5,1998,Hope Floats,30000000.0,60110313.0,81529000.0
1880,1,2009,Bride Wars,30000000.0,58715510.0,115150424.0
1881,8,2004,Without a Paddle,30000000.0,58156435.0,65121280.0
1882,5,2011,Midnight in Paris,30000000.0,56816662.0,162502774.0
1883,11,2017,Darkest Hour,30000000.0,56443120.0,150807172.0
1884,10,2005,Wallace & Gromit: The Curse of the Were-Rabbit,30000000.0,56068547.0,197593152.0
1885,12,2007,P.S. I Love You,30000000.0,53695808.0,155769678.0
1886,9,2005,Corpse Bride,30000000.0,53359111.0,114770654.0
1887,5,2018,Life of the Party,30000000.0,53059911.0,65759911.0
1888,5,2010,Letters to Juliet,30000000.0,53032453.0,82148538.0
1889,4,2001,Blow,30000000.0,52990775.0,83282296.0
1890,2,1999,Message in a Bottle,30000000.0,52880016.0,52880016.0
1891,7,2015,Southpaw,30000000.0,52421953.0,94156456.0
1892,6,1989,Star Trek V: The Final Frontier,30000000.0,52210049.0,70200000.0
1893,7,2017,Atomic Blonde,30000000.0,51573925.0,98345423.0
1894,7,2002,Like Mike,30000000.0,51432423.0,62432423.0
1895,3,1994,Naked Gun 33 1/3: The Final Insult,30000000.0,51041856.0,51041856.0
1896,12,2007,Atonement,30000000.0,50980159.0,129779728.0
1897,5,1985,A View to a Kill,30000000.0,50327960.0,152627960.0
1898,1,2005,Racing Stripes,30000000.0,49772522.0,89955540.0
1899,9,2015,Sicario,30000000.0,46889293.0,84393749.0
1900,9,1989,Black Rain,30000000.0,45892212.0,45892212.0
1901,6,1987,Full Metal Jacket,30000000.0,45015999.0,45015999.0
1902,1,2018,Den of Thieves,30000000.0,44947622.0,80131391.0
1903,4,2012,The Three Stooges,30000000.0,44338224.0,54052249.0
1904,7,2000,Pokemon 2000,30000000.0,43746923.0,133946923.0
1905,10,2014,John Wick,30000000.0,43037835.0,76235001.0
1906,1,2006,Glory Road,30000000.0,42647449.0,42799060.0
1907,4,2015,The Age of Adaline,30000000.0,42629776.0,68984536.0
1908,8,2010,Step Up 3D,30000000.0,42400223.0,165889117.0
1909,5,2009,Drag Me To Hell,30000000.0,42100625.0,91388487.0
1910,4,2012,The Cabin in the Woods,30000000.0,42073277.0,70689968.0
1911,9,2003,Secondhand Lions,30000000.0,42070939.0,47902566.0
1912,11,2006,Stranger Than Fiction,30000000.0,40435190.0,53572822.0
1913,4,2011,Hanna,30000000.0,40259119.0,65343694.0
1914,8,2002,Blue Crush,30000000.0,40118420.0,51618420.0
1915,10,2007,30 Days of Night,30000000.0,39568996.0,80276156.0
1916,12,1986,Little Shop of Horrors,30000000.0,38747385.0,38747385.0
1917,9,2006,Gridiron Gang,30000000.0,38432823.0,41457834.0
1918,7,1988,Midnight Run,30000000.0,38413606.0,81613606.0
1919,1,2008,Meet the Spartans,30000000.0,38233676.0,84646831.0
1920,11,1987,The Running Man,30000000.0,38122000.0,38122000.0
1921,9,2013,The Family,30000000.0,36918811.0,51078541.0
1922,2,2018,The 15:17 to Paris,30000000.0,36276286.0,56096200.0
1923,11,1997,Mortal Kombat: Annihilation,30000000.0,35927406.0,51327406.0
1924,7,2011,Larry Crowne,30000000.0,35608245.0,61449135.0
1925,10,2013,Carrie,30000000.0,35266619.0,82409520.0
1926,4,2006,Take the Lead,30000000.0,34742066.0,65390493.0
1927,3,2018,Death Wish,30000000.0,34017028.0,48575965.0
